date	label	text
 2020 Mar 28 03:27:18	1	@NARAYANRAO12 @SanghiSherni @khanumarfa Basically problem is #ChineseVirus19 is contagious. If not Modi,then Pappu… https://t.co/kvQSWkFGYX
 2020 Mar 28 03:27:18	1	RT @Liz_Wheeler: If you believe any numbers out of China, you’re naive. Communists lie, all the time. It’s what they do.
 2020 Mar 28 03:27:18	2	@jforbes0707 @bansisharma @chrislhayes I'm from Spain, while the US is giving us the back and ignoring us, China, R… https://t.co/biZERLZE49
 2020 Mar 28 03:27:18	2	RT @Markfry809: “We have done a job the likes of which no one has seen” @realDonaldTrump, March 27th. 🤔https://t.co/NkNIQhGz57
 2020 Mar 28 03:27:18	2	RT @JackVardan: Italy kenapa bisa kebobolan? Kasus tenaga kerja asal China yang massive masuk ke industri garmen Italy. Sampai sini ada ibr…
 2020 Mar 28 03:27:18	1	RT @seanmdav: Claiming China “flattened the curve” and ignoring that China stopped testing makes as much sense as saying you can cool your…
 2020 Mar 28 03:27:18	1	@correio24horas Vamos processar esse canalha por cárcere privado, abandono de incapaz por tirar crianças da escola,… https://t.co/e3YvXAEJQx
 2020 Mar 28 03:27:18	1	@fabifbbr Ciloquem todos esses velhos espirrando na mesma sala, presos  conversando pra vender o brasil pra china!
 2020 Mar 28 03:27:17	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:17	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:17	1	RT @TheSkandar: CHINESE tycoon Tong Jinquan has sold nearly S$14 million worth of units in Singapore-focused industrial landlord ESR-Reit &amp;…
 2020 Mar 28 03:27:17	2	RT @rivasmitchelle: The US has more cases than China and Italy cause y’all can’t fucking stay home!!! Stop getting together to fkn drink!!!…
 2020 Mar 28 03:27:17	2	Got my copy of @EconomicTimes . Union ministers given charge of districts, special planes to supply medical kits to… https://t.co/PDE4VNPPyq
 2020 Mar 28 03:27:17	1	RT @RealMattCouch: China Lied! Report Proves They Concealed Over 43,000 Additional Coronavirus Cases https://t.co/pKn76LB5Ht
 2020 Mar 28 03:27:17	1	@AnthonyCFox @NPR @asymmetricinfo And yet we don’t have a problem filling our homes with things made in China
 2020 Mar 28 03:27:17	0	RT @Nk461512: @realDonaldTrump Take action against Chinese virus and China .
date	label	text
 2020 Mar 28 03:27:33	2	@ANTHONYBLOGAN I call bull💩 that we have more cases than China!!
 2020 Mar 28 03:27:32	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:32	2	RT @Lukewearechange: China is lying! and because of that more people will die all over the world!!! If there ever was a moment to hold Chin…
 2020 Mar 28 03:27:32	0	"RT @comradealexia: No, China did not “cover up” anything about the coronavirus. That’s Western propaganda. 

It’s called COVID-19 because i…"
 2020 Mar 28 03:27:32	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:32	2	RT @MrAndyNgo: China has announced a ban on all foreigners coming into the country, even if they have visas or residency. When the US barre…
 2020 Mar 28 03:27:32	1	"RT @mvmeet: Italy:
Total Corona Case (TCC): 80589
Recovered (R): 10361
Recovery Rate : 12.8%

USA:
TCC: 85762
R: 1868
RR: 2.2%

Germany:
TC…"
 2020 Mar 28 03:27:32	2	"RT @charliekirk11: BREAKING:

Another migrant caravan is heading to the US border

While we suffer under the strain of the China Virus, we…"
 2020 Mar 28 03:27:32	2	RT @joshchin: No idea what went in Bezos’s decision to sell, but reporters in China marveled in Jan/Feb as U.S. markets kept going up, as i…
 2020 Mar 28 03:27:32	2	RT @WilsonLeungWS: China has been trying to cultivate closer ties with India in recent years (e.g. Xi Jinping's visit to India in Oct 2019)…
 2020 Mar 28 03:27:31	2	@yukanfuji_hodo @Sankei_news https://t.co/x5kPr1GzEv
 2020 Mar 28 03:27:31	1	RT @rivasmitchelle: The US has more cases than China and Italy cause y’all can’t fucking stay home!!! Stop getting together to fkn drink!!!…
 2020 Mar 28 03:27:31	2	RT @EZC86: Un recordatorio que China causó la pandemia de coronavirus y han mentido desde el día 1. Arrestaron a doctores en diciembre que…
 2020 Mar 28 03:27:31	1	चीन के वुहान से निकले कोरोना वायरस से दुनिया भर की अर्थव्यवस्था चरमरा गई है। वहीं चीन कोरोना वायरस से बचाव के लिए क… https://t.co/qHMrx2QHeL
 2020 Mar 28 03:27:31	1	RT @dw_espanol: #Coronavirus: Solo la #ProhibiciónMundialDelComercioDeAnimalesSalvajes podría reducir el riesgo de otra mortal #zoonosis. S…
 2020 Mar 28 03:27:31	2	"Mona china 205

En serio me estoy quedando sin ideas de que poner en estas partes

Robado de @stolenllmemes https://t.co/rJSamBOqkd"
 2020 Mar 28 03:27:31	1	"RT @digeeembok: Bener yah mas.
Karena Covid19 lahir dari China maka disebut virus China.

Elo lahir dari memek maka elo ayyy sebut memek."
 2020 Mar 28 03:27:30	0	RT @digital_explora: CORONAVÍRUS PELO MUNDO (#CHINA) - Uma grande soma de dinheiro foi jogada na saída do metrô de #Xian e ninguém se ateve…
 2020 Mar 28 03:27:30	1	"RT @realCalebLawson: 2 IMPORTANT REMINDERS:

The Communist Dictatorship of CHINA is 100% to blame for COVID-19!

President @realDonaldTrump…"
 2020 Mar 28 03:27:30	1	RT @ernestofaraujo: Só 6 países do G20 têm hoje confinamento compulsório (quarentena horizontal): África do Sul, Argentina, Espanha, França…
 2020 Mar 28 03:27:30	1	RT @saran_anandan_: The replies under this tweet are amazing. Instead of worrying about the fact that the US has faced a nearly vertical sp…
 2020 Mar 28 03:27:30	2	RT @Anirudh_Astro: In INDIA coronavirus transmission from person to person will end from 29th March 7:02 pm.Whatever case we will see after…
 2020 Mar 28 03:27:30	2	@JoeySalads China lied people died
 2020 Mar 28 03:27:30	1	Mais uma vez, sinto pela sua perda mas o que matou os seus amigos foi o vírus que começou na China. O presidente es… https://t.co/aCkHZKxPLm
 2020 Mar 28 03:27:30	2	RT @jorgeramosnews: Por favor, vean la manera en que suben los casos en Estados Unidos. Hay más que en China. Este gobierno se equivocó gar…
 2020 Mar 28 03:27:30	2	RT @XingPark: 200328 Fantasy Westward Journey Mobile Game Weibo Update: @layzhang new single《少年行/Youth's Journey》has been released in China…
 2020 Mar 28 03:27:30	2	@JoeBiden Sorry..I think if you look at his initial actions to travel between US and China this was the beginning .… https://t.co/N0bpdXRvQV
 2020 Mar 28 03:27:29	1	"RT @WBYeats1865: #China Hubei citizens used umbrellas to hit riot police and threw things at the police.

They were shouting: ""Hubei, add o…"
 2020 Mar 28 03:27:29	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:29	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:29	2	RT @DrEricDing: No sugar coating: “If its rate of growth in coronavirus cases continues, the New York City metropolitan area will suffer a…
 2020 Mar 28 03:27:29	1	"RT @pubgkadeewana: Duniya Banane Vale Kya Tere
Mann Me Samaya 
Tune Kahe ko China Banaya ...

#CKMKB"
 2020 Mar 28 03:27:29	2	RT @RealErinCruz: Thank God you are not President. We would be leading from behind like OBAMA and the H1N1 disaster- only it would have bee…
 2020 Mar 28 03:27:29	2	"RT @kevinonchina: Someone told me 「美国加油」(""Stay strong, America!"") was  banned on Weibo (China's version of Twitter). I thought they were jo…"
 2020 Mar 28 03:27:29	1	https://t.co/W7KQj9p7zV So it's not just Spain.  I wonder how they procured them, was it from Alibaba or some other means.
 2020 Mar 28 03:27:29	1	RT @bancha333: ด่วน! สหรัฐมีผู้ติดเชื้อไวรัสโคโรนาทะลุ 100,000 คน เป็นประเทศแรกของโลก และทำสถิติจำนวนผู้ติดเชื้อใหม่ใน 24 ชม.มากที่สุดในโลก…
 2020 Mar 28 03:27:29	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:28	1	"RT @wrldwidnginring: The US has officially surpassed Italy and China for total number of confirmed cases of Coronavirus.

If you live in th…"
 2020 Mar 28 03:27:28	0	"RT @TrumpWarRoom: Joe Biden falsely claims American CDC experts made ""no effort"" to get into China to investigate the #coronavirus.

In fac…"
 2020 Mar 28 03:27:28	2	"RT @EnggalPMT: TKA China masuk bawa Virus.

Yang Pasang Badan si Luhut.

Kita Catat ya!!!"
 2020 Mar 28 03:27:28	2	A play-by-play of facts and emotions surrounding China's two-month-long #COVID19 lockdown https://t.co/FpZKrQsDP5
 2020 Mar 28 03:27:28	2	@BhaavnaArora China is the software company which creates a virus and then sell its antivirus software. Difference… https://t.co/nnAW67S1g9
 2020 Mar 28 03:27:28	1	RT @joshchin: No idea what went in Bezos’s decision to sell, but reporters in China marveled in Jan/Feb as U.S. markets kept going up, as i…
 2020 Mar 28 03:27:28	0	RT @bancha333: ด่วน! สหรัฐมีผู้ติดเชื้อไวรัสโคโรนาทะลุ 100,000 คน เป็นประเทศแรกของโลก และทำสถิติจำนวนผู้ติดเชื้อใหม่ใน 24 ชม.มากที่สุดในโลก…
 2020 Mar 28 03:27:28	2	"@CNN will blame the protesters for not being grateful for everything the communists have done for them.  

Massive… https://t.co/ZvsqKjodvF"
 2020 Mar 28 03:27:28	2	RT @TimRunsHisMouth: Raise your hand if you know China lies. 🙋‍♂️🙋‍♂️🙋‍♂️
 2020 Mar 28 03:27:28	2	RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as m…
 2020 Mar 28 03:27:28	1	RT @HonMoses_Kuria: The reason COVID-19 is getting under control in China and running out of control in Italy is very simple. In China hawa…
 2020 Mar 28 03:27:28	2	RT @ennnnn_em: 起きたらあたしの枕占領されてました https://t.co/NOiyczR3TT
 2020 Mar 28 03:27:28	2	RT @PDChina: No new confirmed cases of the #COVID_19 were reported Friday in Wuhan, the former hardest-hit city in central China's Hubei Pr…
 2020 Mar 28 03:27:28	1	"RT @shannoneffects1: Wow China, just wow ... *Use of bear bile from captive animals is legal in China, but in wild bears is banned.* 🤔

Y’a…"
 2020 Mar 28 03:27:28	1	RT @mrgr2011: ¡En China son casi 1. 400. millones de habitantes,  o sea que 20 millones de muertos, para ellos es una suma ínfima, ya que i…
 2020 Mar 28 03:27:28	1	RT @UnSubtleDesi: Very impressed by @WIONews reporting during the Chinese virus aka Wuhan Coronavirus pandemic. They’re perhaps the only TV…
 2020 Mar 28 03:27:28	2	"RT @petrogustavo: Vamos hacia una crisis hospitalaria que comenzará en Bogotá 

Duque debe hacer todo el esfuerzo posible por adquirir ya,…"
 2020 Mar 28 03:27:28	0	"RT @Doranimated: China has inferior food safety &amp; hygiene regulations, specifically w/respect to ""wet markets"" in places like Wuhan. How do…"
 2020 Mar 28 03:27:27	2	"RT @comradealexia: No, China did not “cover up” anything about the coronavirus. That’s Western propaganda. 

It’s called COVID-19 because i…"
 2020 Mar 28 03:27:27	0	RT @JoshLeCash: @realDonaldTrump FUCK CHINA
 2020 Mar 28 03:27:27	1	@CNN WHY ARE WE NOT ASKING CHINA TO BAN THEIR CHINESE MARKETS WHERE *AVIAN FLU *SARS &amp; NOW *COVID19 ALL ORIGINATED… https://t.co/YpuVDhzeSK
 2020 Mar 28 03:27:27	2	"RT @TruthAbtChina: Protests are definitely becoming violent.

This is happening RIGHT NOW and the videos are being taken down from Chinese…"
 2020 Mar 28 03:27:27	2	RT @rivasmitchelle: The US has more cases than China and Italy cause y’all can’t fucking stay home!!! Stop getting together to fkn drink!!!…
 2020 Mar 28 03:27:27	2	"RT @Lrihendry: @realDonaldTrump President Trump told us to protect the borders

bring manufacturing home 

warned us about China 

he told…"
 2020 Mar 28 03:27:27	1	"RT @crossroads_josh: #Crossroads @JoshJPhilipp
 
#China Faces Mass #Unemployment Amid Virus; Residents Try to Collect Family #Ashes

""The #…"
 2020 Mar 28 03:27:27	2	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:27	1	RT @jeffsessions: .@TTuberville is WRONG on Communist China. He’s parroting @JoeBiden 's ‘China is not a threat’ talking points. They are n…
 2020 Mar 28 03:27:27	2	RT @KKMPutrajaya: #COVID19 telah membunuh lebih  24,000 orang di seluruh dunia dan Itali paling tinggi iaitu lebih 8,000 org setakat ini.…
 2020 Mar 28 03:27:27	2	"RT @AndrewPollackFL: China is citing CNN

China is citing NBC

China is citing Hillary Clinton

China is citing Bill de Blasio

It’s disgus…"
 2020 Mar 28 03:27:27	1	"RT @N_Carvalheira: Pobre é mesmo muito, muito azarado.

Pega vírus chinês, e nem sabe onde fica a China."
 2020 Mar 28 03:27:27	2	"RT @AusAntiLeft: #auspol #coronavirus

Since my anti-China tweets and comments yesterday, strict follow ban, can't RT or like most tweets a…"
 2020 Mar 28 03:27:26	1	"RT @MAGAGwen: End of Jan, @realDonaldTrump closed all flights coming from China to slow the #COVID19 spread in the US.

Feb 2nd, NYC Health…"
 2020 Mar 28 03:27:26	1	RT @burrosuy: @ONVentura @gaba_msc Me dijeron que en China hay campos de reeducación
 2020 Mar 28 03:27:26	0	RT @ernestofaraujo: Só 6 países do G20 têm hoje confinamento compulsório (quarentena horizontal): África do Sul, Argentina, Espanha, França…
 2020 Mar 28 03:27:26	2	"RT @comradealexia: No, China did not “cover up” anything about the coronavirus. That’s Western propaganda. 

It’s called COVID-19 because i…"
 2020 Mar 28 03:27:26	1	"RT @BardsOfWar: Coup against @POTUS.

The China Virus was the [DS] plan to collapse the economy, create a short fall of cash so corporation…"
 2020 Mar 28 03:27:26	1	@essediafoilouco @JornalOGlobo Só 6 países do G20 têm hoje confinamento compulsório (quarentena horizontal): África… https://t.co/ZpVWIyUmz8
 2020 Mar 28 03:27:26	0	"RT @satkabir_: #DiseaseFree_With_TrueWorship
Those who have taken Naam Deeksha from Saint Rampal Ji Maharaj know that lord Kabir can do any…"
 2020 Mar 28 03:27:26	2	@aksmth @Razerwire9 I know COVID, we are the best at COVID. We have all the best viruses. The version that hit Chin… https://t.co/nBWp2WEra1
 2020 Mar 28 03:27:26	1	@conan_idn Tong liat hp loe made in china ga. Buang tuh hp. Dinyinyirin tapi dipakai juga. Sejak kpn hp made in arab
 2020 Mar 28 03:27:25	2	@AndrewScheer Why are you only just now tweeting this? Why hasn't the opposition held this government to account si… https://t.co/T2MJcdWkvu
 2020 Mar 28 03:27:25	2	RT @seanmdav: Claiming China “flattened the curve” and ignoring that China stopped testing makes as much sense as saying you can cool your…
 2020 Mar 28 03:27:25	2	RT @IWNVcrTrwylyjIn: 肺炎 Facts speak louder than words, and the role of China's strength in fighting the epidemic cannot be denigrated  #肺炎…
 2020 Mar 28 03:27:25	1	PR Disaster: President Xi Forgets To Remove 'Made In China' Tags From Coronavirus https://t.co/R3bzej3qVg
 2020 Mar 28 03:27:25	1	RT @guxtg: En 1900, Picarreta escribió en su diario: “Vi cosas que me aterrorizaron y asustaron. Vi que, en Italia, un fuego se elevaba y q…
 2020 Mar 28 03:27:25	2	RT @CubaMINREX: Cuba ofreció a otros países un medicamento llamado Interferón alpha-2b que se usa con éxito en China contra el coronavirus.…
 2020 Mar 28 03:27:25	2	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 28 03:27:25	1	RT @seanmdav: Claiming China “flattened the curve” and ignoring that China stopped testing makes as much sense as saying you can cool your…
 2020 Mar 28 03:27:25	2	RT @Resonanciaok: 🚨📢|#China reporta que pacientes recuperados por #coronavirus dieron positivo de nueva cuenta. https://t.co/mcJnHh5hdU
 2020 Mar 28 03:27:25	1	"RT @123nitin: Islampur, Sangli
After registering one of the highest cases of China Virus, its on high alert https://t.co/JxB3vulygb"
 2020 Mar 28 03:27:25	2	RT @jimiecheng: Berita terlepas pandang: KKM menjangkakan gelombang ke-3 hasil dari warga Malaysia yang pergi bercuti waktu cuti sekolah be…
 2020 Mar 28 03:27:24	1	RT @WBYeats1865: #China Angry Hubei citizens surrounded a police van and kept smashing the van. Police officers were dragged out and some w…
date	label	text
 2020 Mar 28 03:27:40	2	RT @leandroruschel: A ditadura chinesa escondeu a pandemia, espalhou o vírus para o mundo todo, utilizando a sua marionete no comando da OM…
 2020 Mar 28 03:27:39	1	@DBeckerF LA CREDIBILIDAD YA ESTÁ EN EL SUELO, SI PUDIERAMOS COMPETIR CON CHINA, SOBRE TODO POR LA POSICIÓN GEOGRÁF… https://t.co/g7QHmfczNr
 2020 Mar 28 03:27:39	2	"RT @charliekirk11: Here’s what was in The New York Times today:

“The Road to Coronavirus Hell was Paved by Evangelicals”

Instead of stati…"
 2020 Mar 28 03:27:39	2	"RT @SenRickScott: China lied about the #Coronavirus, allowing it to spread further &amp; faster while disrupting global supply chains.

We can'…"
 2020 Mar 28 03:27:39	2	RT @KKMPutrajaya: #COVID19 telah membunuh lebih  24,000 orang di seluruh dunia dan Itali paling tinggi iaitu lebih 8,000 org setakat ini.…
 2020 Mar 28 03:27:39	1	"RT @Chellaney: ""China blocks UNSC discussion on the pandemic."" If India had unleashed this pandemic through missteps, China would have been…"
 2020 Mar 28 03:27:39	2	RT @ernestprakasa: Gw bersyukur bahwa meski agak terlambat, tapi pemerintah langsung tancap gas menanggulangi COVID-19. Donald Trump terus2…
 2020 Mar 28 03:27:39	0	@HawleyMO I've been stating this for over year. It ridiculous to have pharmaceuticals coming into our country made… https://t.co/lGebIVwOui
 2020 Mar 28 03:27:39	2	RT @ReflectingMan: Violence erupts in China as people try to leave coronavirus-stricken Hubei province - The Globe and Mail https://t.co/lD…
 2020 Mar 28 03:27:39	1	RT @sugataps: China, Coreia do Sul e Japão já tem prazo para o encerramento da quarentena, eles levaram a sério o que é quarentena e o víru…
 2020 Mar 28 03:27:39	2	RT @Anirudh_Astro: In INDIA coronavirus transmission from person to person will end from 29th March 7:02 pm.Whatever case we will see after…
 2020 Mar 28 03:27:39	0	"Receta para crear pánico de @ImagenTVMex 

-Gráfica roja para generar más pánico y drama, sin precisión de datos ni… https://t.co/s0oEgwg5oC"
 2020 Mar 28 03:27:39	2	"RT @gomatsuo: 「世界では昨年68GWの石炭火力発電所が運転開始し、廃止された34GWの石炭火力発電所の設備容量を上回った。68GWのうち2/3は中国の石炭火力であった」と記載されていますが、記事は「建設中の石炭火力の80％はアジアに所在」と続きます。
https:…"
 2020 Mar 28 03:27:39	1	RT @seanmdav: Claiming China “flattened the curve” and ignoring that China stopped testing makes as much sense as saying you can cool your…
 2020 Mar 28 03:27:39	2	RT @KKMPutrajaya: #COVID19 telah membunuh lebih  24,000 orang di seluruh dunia dan Itali paling tinggi iaitu lebih 8,000 org setakat ini.…
 2020 Mar 28 03:27:39	1	NOT China！BUT CCP！ https://t.co/HrKVi7sQW1
 2020 Mar 28 03:27:39	1	RT @JoeySalads: China Lied
 2020 Mar 28 03:27:38	1	@HillaryClinton Anybody who believes the numbers out of China is either stupid or seriously deluding themselves. Which is it?
 2020 Mar 28 03:27:38	2	"RT @TrumpWarRoom: Joe Biden falsely claims American CDC experts made ""no effort"" to get into China to investigate the #coronavirus.

In fac…"
 2020 Mar 28 03:27:38	1	"RT @BardsOfWar: Coup against @POTUS.

The China Virus was the [DS] plan to collapse the economy, create a short fall of cash so corporation…"
 2020 Mar 28 03:27:38	2	RT @devduttmyth: Did you see police beating up citizens as part of coronavirus physical distancing in China, in Italy, in France, in USA?…
 2020 Mar 28 03:27:38	2	"RT @FalconDante: @ErnesBustamante 1)No soy 400K test para Peru
2)El gobierno no declaró eso sobre China

¿no decia que las pruebas rapidas…"
 2020 Mar 28 03:27:38	2	RT @detikcom: Tak ada sekat antara China dan Amerika Serikat (AS). Keduanya kini bersatu melawan virus Corona yang menjadi pandemi di beber…
 2020 Mar 28 03:27:38	1	RT @jenniferatntd: On Jan 28, several days before  #US closed border to #China, I tried to persuade my mom to come here to escape #COVID19…
 2020 Mar 28 03:27:38	2	"RT @ThtKashmiriGuy: Chinese Virus infected whole world but not Beijing &amp; Shanghai, HOW? 

-American, European markets crashed but not Chine…"
 2020 Mar 28 03:27:38	1	@staffo_sez When people in China were asked to stay at home, they read Camus; when people is Australia are asked fo… https://t.co/kaI8Hdv0yn
 2020 Mar 28 03:27:38	0	RT @Renata_Ferrari1: A China terminou um hospital em 10 dias. Bolsonaro faz centenas de hospitais de campanha contra o coronavírus em menos…
 2020 Mar 28 03:27:37	1	@GadgetStore12 Hello.this is Michael from anet 3D printer factory in china. Could you please help contact your mark… https://t.co/SJaKK6rBRx
 2020 Mar 28 03:27:37	1	"@caustic_kanya momos kya baat hai 😋 3 mahino se nahi khaya !! 

Just imagine Agar momos china me na bankr apne desh… https://t.co/Kdyid3H0SM"
 2020 Mar 28 03:27:37	2	"RT @marcorubio: News that we’re number one in #CoronaVirus cases is a reminder of why recent measures are so necessary

But let’s keep it i…"
 2020 Mar 28 03:27:37	1	But do we really believe China or iran have accurate counts for the deaths from it? https://t.co/wIh0FJe2vB
 2020 Mar 28 03:27:37	2	"RT @frida_most_: Nature is also coming back into existence, I am happy to know that nature is religion in Sanatan Dharma.
All people stay s…"
 2020 Mar 28 03:27:37	2	"RT @TrumpWarRoom: @JoeBiden Joe Biden failed to replenish America's emergency stockpile of N95 masks.

He opposed President Trump's restric…"
 2020 Mar 28 03:27:37	1	"RT @Jeromorlandi: Virus Chino - Infectados a los 21 días 
China: 235
España: 2 
Estados Unidos: 12 
Italia: 3
Argentina: 589"
 2020 Mar 28 03:27:37	1	RT @chuckwoolery: China sends defective corona virus tests to Italy. A double slap in the face.
 2020 Mar 28 03:27:37	2	RT @UnSubtleDesi: Very impressed by @WIONews reporting during the Chinese virus aka Wuhan Coronavirus pandemic. They’re perhaps the only TV…
 2020 Mar 28 03:27:36	2	RT @GordonGChang: #Tedros is loathsome. If he wants to blame anyone for soiling his reputation, it is not the people of #Taiwan. It is hims…
 2020 Mar 28 03:27:36	2	https://t.co/EEfszQiwes
 2020 Mar 28 03:27:36	1	RT @ianbremmer: Follow the money: even before the global #coronavirus crisis, China has been growing its influence with foreign investments…
 2020 Mar 28 03:27:36	2	"RT @catcontentonly: Everyone who’s dm’ed in the last couple of days to “go back to China”: you gonna pay for my ticket there? 

Cause I’d r…"
 2020 Mar 28 03:27:36	2	RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as m…
 2020 Mar 28 03:27:36	2	RT @jimiecheng: Berita terlepas pandang: KKM menjangkakan gelombang ke-3 hasil dari warga Malaysia yang pergi bercuti waktu cuti sekolah be…
 2020 Mar 28 03:27:36	1	RT @TruthAbtChina: There are MASSIVE protests developing right now on the Jiujiang Yangtze River Bridge that joins the Hubei and Jiangxi pr…
 2020 Mar 28 03:27:36	1	"RT @ipandacom: No way, I’m the only king on the swing throne.
秋千上只有勝負，沒有友誼！

#panda #giantpanda #animal #pet #adorable #China #travel #ipan…"
 2020 Mar 28 03:27:36	1	"RT @rosana: O BILL GATES falou que a China acertou em se isolar, pq é isso q tem q ser feito:
- Vc faz UMA VEZ, mas faz direito
-  PAÍS int…"
 2020 Mar 28 03:27:36	2	@Denommus @Same_Sarikei @fangpenlin @BobbusLordus @comradealexia https://t.co/PPQJH8vPWe
 2020 Mar 28 03:27:36	1	RT @TimRunsHisMouth: Raise your hand if you know China lies. 🙋‍♂️🙋‍♂️🙋‍♂️
 2020 Mar 28 03:27:36	0	RT @bancha333: ด่วน! สหรัฐมีผู้ติดเชื้อไวรัสโคโรนาทะลุ 100,000 คน เป็นประเทศแรกของโลก และทำสถิติจำนวนผู้ติดเชื้อใหม่ใน 24 ชม.มากที่สุดในโลก…
 2020 Mar 28 03:27:36	1	@Jbastardsinner2 @seanhannity Yeah travel ban from China was awful.  The dems called him a racist for it
 2020 Mar 28 03:27:36	1	"RT @ScottPresler: @realDonaldTrump The media is reporting Chinese propaganda. 

How could we possibly trust the numbers coming out of China…"
 2020 Mar 28 03:27:36	2	"RT @digeeembok: Bener yah mas.
Karena Covid19 lahir dari China maka disebut virus China.

Elo lahir dari memek maka elo ayyy sebut memek."
 2020 Mar 28 03:27:36	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:36	1	RT @dw_espanol: #Coronavirus: Solo la #ProhibiciónMundialDelComercioDeAnimalesSalvajes podría reducir el riesgo de otra mortal #zoonosis. S…
 2020 Mar 28 03:27:35	2	"RT @squall_storm: @Mareq16 Exclusive: U.S. axed CDC expert job in China months before virus outbreak

https://t.co/KlxgiDZJCu

What was Lin…"
 2020 Mar 28 03:27:35	1	@Styx666Official China lie? Pffft that's like saying democrats will do anything for power.  Tell me another one Styx, you jokey jokester.
 2020 Mar 28 03:27:35	2	"RT @gudogud: -A Thread-

'Teori Konspirasi Virus Corona (Covid-19), berasal dari Pasar Wuhan Atau Lab dekat pasar Wuhan? Atau mungkin senja…"
 2020 Mar 28 03:27:35	1	"RT @CurtisSChin: “China is counting asymptomatic cases but not making them public.” (though easy to do)

Asymptomatic cases are patients wh…"
 2020 Mar 28 03:27:35	1	RT @UnSubtleDesi: Very impressed by @WIONews reporting during the Chinese virus aka Wuhan Coronavirus pandemic. They’re perhaps the only TV…
 2020 Mar 28 03:27:35	2	WHO &amp; China Lied &amp; People Died. #WuhanVirus #ChinaVirus #Covid19 #coronavirus https://t.co/T6eypqEfkB
 2020 Mar 28 03:27:35	1	"RT @Lowcountry1Girl: President Trump Appoints Peter Navarro to Head National Defense Production Act.

Navarro has been a long-term China ha…"
 2020 Mar 28 03:27:34	2	"RT @Sabuli_2007: ¿Y las recanijas pruebas para el #CORAVID19 , apá?
¿Así se prepararon para el tsunami q se nos venía encima con lo q estab…"
 2020 Mar 28 03:27:34	0	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:34	1	RT @teleSURtv: Presidente de #China🇨🇳, Xi Jinping conversa son su homólogo Donald Trump sobre la relevancia de combatir entre todos los paí…
 2020 Mar 28 03:27:34	0	"RT @NorbertElekes: Most coronavirus deaths reported in a day:

- Italy: 919

- Spain: 773

- China: 254"
 2020 Mar 28 03:27:34	2	"RT @SidneyPowell1: WOW! National Chamber wants us dependent on #China
https://t.co/RKqo4jNvmk
@realDonaldTrump stick to your guns Mr. Presi…"
 2020 Mar 28 03:27:34	2	@ANNIE22425095 @China_Amb_India Chinese 🐕 You eat piss 😋
 2020 Mar 28 03:27:34	1	RT @FatpigAlex: After blaming #Japan #Korea #Italy #US and #Germany for the #WuhanCoronavirus outbreak, now the #CCPChina #Xijinping spokes…
 2020 Mar 28 03:27:33	2	"RT @msaid_didu: Sudah banyak negara yang mengalami hal seperti ini.
Semoga tdk ada survey kepercayaan rakyat thdp alat rapid test dari Chin…"
